Class,MIC_GOWAWA[0.6;1;S-OWA;1.0;0.0;2;W-OWA;0.9;1.0]_H_cdch,TS[3]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_T_cdch,TS[1]_SIC_T_scm,GV[4]_CHOQUET[A;-0.75;AO1;0.9]_H_pah,GV[1]_HM_H_pah,TS[3]_CHOQUET[A;-0.75;AO2;0.0]_N_scm,TS[4]_V_U_z3,TS[1]_CHOQUET[D;-0.75;AO1;1.0]_C_pie,GV[2]_CHOQUET[A;-0.75;AO1;0.3]_H_eps,GV[2]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_N_pie,AC[7]_HM_U_mw,GV[2]_GOWAWA[0.8;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_U_eps,GV[3]_CHOQUET[A;-0.75;AO1;0.3]_H_pah,TS[4]_GOWAWA[0.7;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_N_scv,GV[3]_GOWAWA[0.1;0;W-OWA;0.1;0.6;2;W-OWA;0.1;0.2]_U_pie,GV[2]_CHOQUET[A;-0.75;AO1;0.2]_U_pbs,ES_SD_H_z2,AC[1]_CHOQUET[A;-0.75;AO1;0.2]_H_pah,CHOQUET[A;-0.75;AO1;0.9]_U_pbs,AC[1]_CHOQUET[A;0.5;AO2;0.5]_F_z3,AC[4]_AM_T_hwhh,AC[3]_CHOQUET[A;-0.75;AO1;0.3]_H_pah,GV[2]_GOWAWA[0.9;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_U_pah,TS[2]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_U_isa,GV[4]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_T_eps,GV[1]_P2_U_pbs,TS[3]_I50_F_mw,AC[2]_CHOQUET[A;-0.5;AO1;0.2]_U_pbs,AC[2]_SIC_T_scv,GV[2]_N2_B_gcp1,GV[3]_AM_U_z2,TS[2]_Q1_T_eps,CHOQUET[D;-0.25;AO1;0.8]_B_scv,TS[2]_SIC_T_cch,TS[2]_GOWAWA[0.5;1;ES1-OWA;0.7;0.0;1;ES2-OWA;0.9;0.0]_F_cdch,GV[2]_CHOQUET[A;-0.75;AO2;0.7]_N_gcp1,AC[1]_HM_H_pah,CHOQUET[D;-0.75;AO1;0.9]_B_isa,ES_VC_T_gcp2,TS[4]_GOWAWA[0.5;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_cch,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_N_hwhh,AC[3]_HM_T_pie,TS[3]_GOWAWA[0.7;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_D_bi,ES_Q2_A_khh,SD_P_scv,CHOQUET[D;-0.25;AO1;0.8]_P_isa,TS[3]_GOWAWA[0.7;1;S-OWA;0.8;0.2;1;ES2-OWA;0.9;0.0]_C_gcp1,AC[5]_P3_U_khh,ES_Q3_F_pah,SIC_T_ptt,TS[3]_HM_U_khh,GV[7]_P2_T_z3,AC[1]_CHOQUET[A;-0.75;AO1;0.3]_A_pie,GV[5]_HM_H_mw,TS[3]_CHOQUET[A;-0.75;AO1;0.3]_F_scm,GV[3]_GOWAWA[0.4;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_U_scv,GV[3]_CHOQUET[A;-0.5;AO1;0.3]_U_gcp1,GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.7;0.8]_F_ptt,GV[2]_N3_P_z3,AC[7]_P2_T_z3,TS[3]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_T_pah,ES_Q3_U_pie,TS[3]_GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.5;0.6]_H_cch,TS[3]_AM_F_z1,AC[4]_GOWAWA[0.8;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_hwhh,AC[3]_N3_U_hwhh,TS[3]_GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.5;0.6]_N_gcp1,AC[2]_GOWAWA[0.2;2;S-OWA;0.6;0.0;2;S-OWA;0.8;0.1]_B_pie,MIC_SD_C_hwhh,GV[3]_CHOQUET[A;-0.75;AO2;0.7]_T_khh,AC[4]_N3_A_khh,GV[2]_CHOQUET[A;-0.75;AO1;0.3]_H_pah,GV[4]_GOWAWA[0.9;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_A_scm,CHOQUET[A;-0.75;AO1;1.0]_F_khh,TS[2]_CHOQUET[A;-0.25;AO2;1.0]_T_khh,TS[3]_GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.5;0.6]_N_scm,GOWAWA[0.3;2;S-OWA;0.6;0.0;2;W-OWA;0.9;1.0]_U_cch,AC[4]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_T_pie,TS[4]_P2_P_ptt,SIC_T_scm,TS[4]_GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.5;0.7]_H_pie,ES_Q3_C_cdch,TS[3]_GOWAWA[0.2;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_cch,AC[2]_GOWAWA[0.9;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_B_pbs,TS[4]_GOWAWA[0.2;2;S-OWA;0.6;0.0;2;S-OWA;0.8;0.1]_T_cch,GV[1]_GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.2;0.3]_T_isa,AC[7]_P3_U_ptt,AC[2]_CHOQUET[A;-0.25;AO1;0.8]_H_pah,GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.5;0.6]_N_ptt,AC[1]_AM_T_kh,SIC_F_hwhh,GV[3]_P2_T_eps,TS[3]_Q1_T_eps,CHOQUET[A;-0.5;AO2;0.0]_N_isa,GOWAWA[0.8;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_mw
nonAPP,0.474346173,0,0.824775735,0.387784852,1.684303489,6.9171875,3.502809002,10.60601214,95996.88579,0,8214.786455,80297.2759,0.501216766,74.5407413,6.175915779,0.453811272,1.565904812,1.594440834,0.893348904,0,-0.148529412,1.503650297,0.28453348,79.37,47614.0903,0.909145918,0,0.907622544,0.88848491,234.9412295,0.042687619,-928.4075,145.8318251,0.147817329,0,0,1.684303489,148.779264,-24.01482039,0.098541391,0.223575132,33.40868098,0.043523341,0.678613262,74.47985288,133.0191417,10.43736631,0.496585727,-0.035726609,0.665176598,0.91041466,0.618512193,35.08352216,1883.819295,96.22301647,2429.791005,103.7912421,0.026664279,0.480242622,4.329585352,2.11,8.567011592,0,0.607142857,0,1.001214524,0,7.672463139,0.140228787,0.159502479,0.857657465,0.812417887,4518.534026,1.013901187,1.992278182,0,0.549470197,29.7609,0.798397949,0.637547771,7.103825084,-0.012154001,0.131151963,1.632520816,0.889899918,3678.262521,1.278961418,1.711242478,0,-0.027027027,0.056683757,67471.67569,-921.31,0.735248933,71.23479568
nonAPP,0.263098161,0,0.847736964,0.432864315,1.719240945,8.416851441,0.41274619,13.23990312,0,0,9935.953517,91228.59504,0.559,101.7580825,0,0.41159482,1.31600045,1.726845549,0.916931263,0.026503946,0.438571429,1.677,0.334324572,19.93,49722.91972,1.099006597,89.587825,0.823189641,0.94233094,257.9082496,0.134442424,-928.02,171.0548888,0.235791004,0.550509285,0,1.719240945,159.1199445,-225.037206,0.111629924,0.291508495,37.66384086,0.030074644,-0.17240242,77.97083899,150.9724333,22.12636292,1.144762064,1.136563523,0.773768511,1.130441715,0.199992417,35.9398,3421.717464,116.9604076,2556.334472,128.9259442,0.926501848,0.652506907,1.39994692,1.53,9.286984981,0,1.110454545,0,-0.462606501,0,8.269842138,0.121675096,0.185812246,0.366114587,0,3923.19914,0.909156399,2.12649163,0,0.591495341,33.9096,0.982882059,0.698358015,4.321307705,-0.050594667,0.193706287,1.913969663,0.463388466,8249.231563,1.7024,0,0,0.041666667,0.218661224,65471.30981,-918.3625,1.836558333,78.8993813
nonAPP,0.507906824,0,0.859582436,0.410053266,1.692366918,13.27272727,0.541854444,14.78392857,101955.3559,0,0,0,0.585151488,111.4053357,0,0,1.866859038,1.651734981,0.951790411,0.027170832,-1.016,1.755454463,0,19.75,53112.18646,0.722,87.0782,0,0.842980982,0,0.103233333,-927.695,128.9431023,0.22630031,0.528305,0,1.692366918,99.67478679,-20.00065117,0.082805,0.099278404,39.47469003,0,-0.137566234,80.11784315,145.0282573,11.45349356,1,0.290904355,0.723188261,1.174891972,0.301395797,35.04720903,3146.551892,112.6687469,1495.759907,108.1021667,1.033380868,0.26445,2.109770581,2.12,8.631351973,0,1.12,0.0492,-0.12,0,0,0.119963262,0.206761178,0,0.821524139,0,1.075,1.945172479,0,0.23784749,30.7288,0.539598616,0.655468948,9.710454992,1.730024093,0.124488,0,0.941197689,13168.71106,0,1.644745497,0,0.076923077,0.248564412,69601.06892,-928.02,2.156428571,79.59732285
nonAPP,0.263098161,1,0.890947854,0.419922298,1.735986324,29.86264597,0.784401429,10.30676145,105201.7489,0,7725.689382,91019.60853,0.576303772,114.502239,0,0.412111593,1.566106382,1.713673723,0.905426436,0.627920641,0.782857143,1.728911316,0.372259409,35.74,55459.78682,1.1132,115.0886,0.853727896,0.935075331,0,0.392560606,-951.76,116.1,0.329610578,0.9455,0,1.735986324,59.44,-47.8222016,0.603586599,0.464385619,24.42521808,0.061636521,-0.196762482,65.49356661,136.4983578,11.53291605,0.816,1.311881082,0.728589571,1.149224721,0.281316944,35.8203198,1739.144129,120.3812671,1736.377985,106.271882,1.23513621,0.479951913,1.969218608,1.42,10.0107012,0,2.089090909,7.3160082,0.162764461,9.895783761,0,0.098143057,0.245027952,0.736609798,0.846286125,3906.392454,0.986454809,2.215310801,76.78758695,0.739433332,31.7567,1.108322055,0.728589571,6.791662586,-0.047563059,0.747686804,0,0.703123114,4978.146637,1.639835586,1.70235261,0,0,0.267344667,71545.04278,-966.37,2.848488889,92.30134781
nonAPP,0.357497702,0,0.934951358,0.395067765,1.580974017,18.84007407,0.323344118,15.09309862,86225.13142,0,5768.238055,84974.63745,0.553979664,90.94715108,0,0.475,1.999386789,1.569946677,0.989515518,0,-1.181666667,1.661938992,0.2942244,132.16,45397.38115,0,57.0519,0.95,0.907448715,285.4118768,-0.053166667,-913.6125,151.9163997,0.264038064,0.528305,0,1.580974017,129.7906636,-5.137730932,0.178749368,0.314493784,31.88292518,0.019912864,0.558700569,68.11498427,118.1888737,11.50473499,1.05,-0.023074222,0.75934927,0.972236932,0.319766833,35.78574797,1696.398442,101.1702223,1932.922878,124.166,0.791018133,0.664054443,2.238367829,2.74,-0.177192498,0,0.956842105,0,-0.08,0,9.293827291,0.054259605,0.183798356,0.661199553,0.802118398,3128.831375,1.069089184,1.993091548,0,0.239317211,32.3518,0.719364799,0.718577665,4.840666276,0.37198217,0.268729562,1.973019403,0.471987795,8731.980515,1.6892,1.604802199,0,0,0.118940287,64601.35482,-917.67,1.811796537,80.35933058
nonAPP,0.485759471,1,0.875577667,0.408037534,1.593960718,0,3.013368382,16.13921021,115442.1373,0,8147.491551,104654.357,0.508858717,0,0,0.371166646,1.589650434,1.55056151,0.860282448,0.07289206,0.586470588,1.526576152,0.744066745,0,52949.21285,0.792394878,97.1167,0.765458664,0.900880458,0,0.440007407,-952.55,116.1,0.211807701,0,0,1.593960718,59.44,9.772685783,0.154899837,0,39.60792448,0.130694639,-0.146916907,51.70006678,118.1022149,12.06991602,0.949581121,0.838078625,0.709938481,1.105629334,0.432168223,36.77592522,1821.47528,93.60622276,2012.142542,113.8071195,1.061296067,2.486504483,3.02517756,1.78,8.697452575,0,0.907777778,0,-0.198183553,0,0,0.124769903,0.236960321,0.678089509,0.770016315,2319.292121,0.760570065,2.062662321,0,0.593193045,45.3123,1.946145764,0.709938481,5.605131577,0.627187468,0.316396002,0,0.457218878,1390.354877,1.583013349,1.574225512,0,0.05,0.103297712,68614.3507,-953.86,0,68.27206584
nonAPP,0.385061318,1,0.809953117,0.403637818,1.702159824,11.64224138,0.424028571,10.19671674,107826.2381,0,3254.919294,92075.14309,0.545940565,101.4858944,5.774934607,0.447208376,1.728226568,1.705268287,0.95262421,0,-1.753333333,1.637821696,0.476203094,0,51355.81081,1.131495579,79.571625,0.907541184,0.942435167,159.8472,0.587245833,-917.03,151.779307,0.298730003,0,0,1.702159824,119.0670859,-5.971651803,0.130089051,0.223575132,34.99127827,0.166367118,0.695093793,68.51516117,125.6759159,20.86857025,0.68,0.895793676,0.783054889,1.093438306,0.294066514,35.73646304,2395.780781,92.97603348,2173.261137,110.4750203,0.928015905,0.831955803,2.058465601,1.87,8.503206138,0.707106781,1.064375,0.076117823,-0.130842652,13.11683079,7.815513201,0.149685381,0.192798432,0.785603153,0.832951364,2255.072754,0.790703984,1.886521183,103.2375901,0.244303521,60.9016,0.737586153,0.748921991,9.719162773,-0.01900358,0.225448357,2.0180709,0.35020822,2004.113622,2.6896,1.674459629,0,-0.055555556,0.11428179,68235.24674,-927.3225,1.588947368,59.78194112
nonAPP,0.395217447,0,0.971217583,0.417170047,1.876750515,28.01990741,0.346769231,9.093904227,90117.29478,0,0,87761.20216,0.66443193,106.6403395,0,0.2888,1.903707511,1.876989898,0.954300644,0.21442067,-0.534285714,1.993295789,0.365770933,0,47738.49308,0,114.1038,0.5776,1,187.2036,0,-901.89,183.0497876,0.317945555,0.899961413,0,1.876750515,169.0652843,12.92165085,0.222519691,0.219195338,26.31064371,0,-0.147089903,82.77099382,148.024663,10.68341615,0,0.097921239,0.85671355,1.166666667,0.1487985,35.10209372,1896.105599,123.5299424,0,0,0.084643647,-0.538321092,1.041589498,2.33,-0.385178333,0,1.181333333,0,0,0,7.783728263,0.046544855,0.189954008,0.4368,0.808186825,2638.765177,1.073215531,1.985121499,0,0.240831892,58.5374,1.215477114,0.820010419,7.674800872,-0.011625265,0.246091426,1.538770063,1.77140165,2932.072369,0,1.63786306,0,-0.058823529,0.192586612,65176.83811,-946.15,3.141010101,89.26806666
nonAPP,0.373066881,2,0.840360475,0.45571377,1.7712,34.90277778,0.160971937,15.23145808,96386.34233,0.251910201,6915.399124,92876.74598,0.518769138,117.6056773,0,0.391984944,1.293180766,1.7712,0.843182512,0.082195988,-0.665217391,1.556307415,0.33607259,0,55525.28358,0,115.0886,0.783969887,0.907362441,215.4888,-0.107944444,-963.435,172.6586291,0.293192097,0.570092842,93.85895696,1.7712,168.5434285,18.9243812,0.343482059,0.504915854,23.29634473,0.012604539,-0.112633506,76.61947117,155.411102,21.49548984,1.007022568,1.514550591,0.717525252,1.047369362,0.52423693,35.9394,3103.928253,133.6388736,930.6228741,141.0352,0.64378354,0.652506907,3.669658508,2.46,-0.222106443,0,2.375,7.237749984,0,19.79156752,7.522339262,0.138407506,0.215366991,0,0.83677287,0,1.007527968,2.236623493,153.5751739,0.240831892,58.6348,0.739521675,0.627872666,3.365919934,-0.0715127,0.413092887,1.900395516,1.087850188,3659.340156,1.908246346,1.71734167,0.705,-0.038461538,0.300419344,70755.4304,-954.2075,3.934743893,89.06598702
nonAPP,0.428826479,0,0.777247397,0.412407762,1.6383,5.508263659,1.259499286,14.10591419,108157.4174,0,7547.81315,104791.9075,0.541876589,74.52805295,5.968662314,0.398805855,1.437103642,1.6383,0.892042497,0.459305295,0.043055556,1.625629766,0.489348665,0,51998.15651,0.908728507,87.0782,0.826402287,0.801377028,0,0.354675676,-963.12,125.705603,0.107042753,0,0,1.6383,98.70985212,4.073210853,0.061672536,0.216096405,33.57307614,0.004544847,-0.125263233,49.2265677,112.2729168,10.66210264,1.077105127,1.330465604,0.547899962,1.30227249,0.523779431,37.26727944,1906.346437,130.5821537,2281.77197,112.983628,0.997910176,-1.438187164,3.66645602,1.86,8.48776077,0,1.847027027,0.076135004,-0.287875879,0,0,0.083937083,0.238583072,0.582591226,0.79711099,3868.602044,0.901605847,2.030237691,0,0.23430749,16.6477,1.435560968,0.547899962,4.511040623,-0.02649199,0.097548344,0,0.431912194,5537.761572,1.756663541,1.594841806,0,0,0.230891834,72550.32439,-959.5,0.698166667,82.23835183
nonAPP,0.424859822,2,0.869040246,0.412292948,1.722634322,13.85518774,0.358692276,10.29203574,104363.3408,0.092586911,8601.017752,93128.90073,0.563240758,89.01429187,0,0.402065574,1.444167972,1.680353734,0.858419775,0.089266357,-0.647857143,1.689722274,0.475016993,17.87,51315.02341,0.786086509,114.1038,0.82402073,0.933393,226.0580781,-0.114771318,-958.09,159.9772236,0.232898308,0.562523818,70.87644292,1.722634322,152.661171,-18.07331359,0.269408772,0.348003681,28.93907929,0.090568454,0.154321634,74.44842267,137.6563707,20.05130289,1.221821079,1.015803037,0.713111034,1.142344276,0.271339,36.29067931,2398.19561,110.6073433,2266.453835,112.4214467,0.566719744,-1.650496838,1.899373003,2.17,9.925661909,0.632455537,1.387906977,0,-0.113133057,11.73205021,31.17939856,0.131921183,0.16582249,0.741800465,0.818668565,3977.605692,0.891809361,2.038998743,92.33850836,0.646417051,32.2977,1.121107407,0.666861145,9.315783535,-0.012015604,0.379969882,2.00088734,0.865156117,10194.86364,1.716585813,1.67960537,0.447213599,0,0.198583164,70244.66342,-952.55,1.635373313,83.52033642
nonAPP,0.373066881,0,0.807630313,0.396842904,1.66561258,10.29166667,2.109233992,0,100602.6897,0,5556.365539,80867.3505,0.557174766,75.1830991,5.842294064,0.380100009,1.384216068,1.650098605,0.867699011,0.028052494,0.165217391,1.671524298,0.412198283,0,48368.05209,0.84857591,79.571625,0.771473733,0.807362441,153.321,0.1541,-945.68,160.9148917,0.284993096,0,0,1.66561258,157.5421298,-3.169330563,0.360549604,0.278139815,28.6825326,0.106591391,0.511722322,78.09291876,143.4460351,0,1.210434541,0.841897444,0.658251813,0.888371308,0.267855081,35.83136517,1828.326473,91.25689205,1011.416243,118.3914553,0.057851832,0.611010946,1.874985566,2.59,8.515189338,0,1.60625,0,0,0,7.273984417,0,0.136558903,0.941186625,0.831525474,4045.982387,0.864837777,1.755166156,0,0.596306043,35.9398,0.900274649,0.607697787,4.032893976,0,0.349794877,1.625045451,1.073311707,2279.855759,2.00115635,1.668335148,0,0,0.127298744,69147.49377,-931.64,1.038703704,67.96826888
nonAPP,0.366226104,0,0.874761809,0.410414021,1.79119903,13.42046049,0.374462091,10.39978165,96967.11873,0,9335.818119,87396.96499,0.567213967,110.5553259,5.913575993,0.468449233,1.692523289,1.768226449,0.894466287,0.316439642,1.194473684,1.701641902,0.367221117,0,50617.73264,1.168534181,114.1038,0.987989149,0.921293152,304.3538116,0.00621453,-933.075,168.8935963,0.210615392,0.920582178,0,1.79119903,158.813378,-21.90885255,0.27366112,0.190622075,29.8324501,0,-0.131701976,74.30038337,140.7571808,12.09548172,1.323816886,1.454956759,0.694806474,1.226075616,0.291297019,35.29837689,2541.216204,123.1331141,2365.87123,115.4251725,0.992495025,0.206807223,2.039079131,1.82,9.228190121,0,1.665641026,7.26231203,-0.75362453,0,8.222077454,0.14879551,0.186469184,0.628166605,0.809738894,4445.333183,1.114827316,2.016314988,0,0.239642591,35.7006,0.829916182,0.649042388,8.588134984,-0.028097735,0.314798673,1.583432601,1.0654237,4872.065471,1.553935705,1.669509972,0,-0.048780488,0.244044795,69343.72978,-949.98,2.045191638,88.35194098
nonAPP,0,0,0.946708341,0,1.867175258,14.43409091,0.705069524,10.76,106312.8346,0.446325622,0,82214.49254,0.6192,103.3051215,0,0.498246362,1.408364991,1.864804942,1.014354572,0.037774063,-0.447333333,1.8576,0.207944122,0,48980.70996,1.1132,97.1167,0.996492723,0.902789007,153.321,0.831916667,-917.03,145.3828866,0.285283831,0,119.6917221,1.867175258,132.2036105,-30.847904,0.076086326,0.341887107,32.93926724,0.128681498,0.640764401,71.3547115,131.2834379,10.32569991,0.68,0.805604967,0.767628016,1.046975173,0.246500805,36.36906785,1010.439162,111.8900415,866.189016,119.0699333,1.084000326,-1.940669912,1.725505634,1.96,9.66454698,0,0.4975,0,0,0,7.684600082,0.10583834,0.162662138,0.88323472,0.940806064,3658.639747,0.754331698,1.926144061,0,0.240394413,38.9448,1.486116303,0.718068245,3.005,-0.01,0.142958658,1.633255944,0.334355963,3222.043195,0,1.892097678,0,0,0.070027619,65962.57001,-916.0725,2.42755848,71.47554739
nonAPP,0.366226104,1,0.898715489,0.341325,2.1168,10.32323232,3.106776471,10.42357261,94394.7722,0,9558.713782,92996.19821,0.6192,91.61449543,0,0.433799596,1.172949076,2.1168,0.923349738,0,0.931176471,1.8576,0.421235696,0,49034.82963,1.010186963,87.0782,0.872443179,0.975220114,324.1804652,0.063087037,-928.81,167.5573376,0.211807701,0.490061554,0,2.1168,160.824908,15.53092235,0.114129875,0.209157973,33.81566152,0.044392081,-0.122407099,85.32559182,149.9270838,11.29398833,1.164467635,0.383060607,0.840035766,0.891072885,0.551020338,36.15972228,0,95.79554336,1480.777977,108.1021667,0.927419704,-1.151613704,3.857142367,1.75,9.203508271,0,0.973333333,0.072697357,-0.12,0,30.66066729,0.136075177,0.156826591,0.424076325,0.94815,4435.552339,0.885272535,1.845608163,0,0.239642591,35.5104,1.105251925,0.818352885,2.535,-0.018160687,0.171581424,1.777888682,0.306626972,12607.84302,1.353167053,1.8963,0,0,0.164573237,65614.81876,-929.35,1.437619048,75.78000052
nonAPP,0.45368595,0,0.872908317,0.422811372,1.739762978,8.045500506,0.146011255,13.5730769,91974.27092,0,4339.892391,76349.30505,0.571069481,96.84019657,0,0.575,1.769433475,1.673158316,0.899956531,0.006250158,-0.109545455,1.713208444,0.182762698,0,49250.36657,1.021365752,87.0782,1.15,0.847736964,0,0.416371014,-907.3125,164.533099,0.217010461,0.556374564,0,1.739762978,137.2645671,-3.182746917,0.460824587,0.180786143,34.72272495,0.195855378,0.75828487,77.42390418,135.7416393,10.45739144,1.2,0.939601695,0.71263396,0.871794872,0.115273156,34.82662566,2533.906947,90.00463845,525.6152959,126.4901333,0.90928911,0.654574324,0.806912092,1.85,9.484186625,0.577350278,1.366086957,0,0,10.70984765,0,0.068079721,0.153061022,0.805782178,0.859715439,4502.115526,0.839173669,1.731372399,84.29314056,0.599615089,34.0166,0.766393387,0.66435587,10.63057956,-0.027927168,0.47683378,0,1.779552266,13389.97873,2.430254931,1.754901588,0.577350278,0,0.132307652,63986.34954,-900.4,1.161153846,70.72177981
nonAPP,0.241417788,1,0.873034147,0.413981833,1.643525045,18.56605589,0.24297085,15.81950951,100622.8103,1.302062575,6509.838587,70931.71064,0.550497333,105.3581182,0,0.4232,1.536793503,1.648757564,0.924988589,0.05648826,-0.057435897,1.651491998,0.14122131,19.93,48981.96217,1.075326985,114.8424,0.8464,0.907745168,463.3699738,0,-922.845,165.2247589,0.254495329,0.534046735,71.89525714,1.643525045,158.8843282,-12.47458513,0.37940094,0.426334159,28.55419404,0.041613754,-0.206405519,74.42473608,139.8232209,11.4692128,1.060472081,0.984382087,0.700533633,0.922731601,0.386024022,36.13716549,1883.674472,115.0726453,0,0,1.265669344,1.133307154,2.702168156,1.78,-0.135239372,0.447213599,1.64575,7.270856995,0,8.295812258,9.570147211,0.13779968,0.175161942,0.779267859,0.884342629,3519.329253,0.962465711,2.078317001,65.29318543,0.526991648,35.7006,0.946801634,0.659776765,2.2727492,-0.038113817,0.419140766,2.013450666,0.665599141,8774.957593,2.0992,1.770992252,0.447213599,-0.023809524,0.191771849,67359.98224,-930.9325,2.243761197,86.45753998
nonAPP,0.460117652,1,0.909123212,0.426586217,1.674378381,8.416851441,0.538851429,9.781499767,86635.42706,0,8272.609545,89684.7115,0.539435183,89.01336025,0,0.448664396,2.049103772,1.659663392,0.939680091,0,-0.624761905,1.618305548,0.306584432,0,51642.51954,0.76,87.0782,0.935366121,0.96155396,185.5944,0.035192424,-928.02,134.4483131,0.235791004,0.508439345,0,1.674378381,121.7293717,-13.87862562,0.192065369,0.185754248,37.11879453,0.078451809,-0.19297127,66.19789775,129.8451606,21.44317126,0.993255719,0.470825185,0.786773005,1.072903976,0.257544621,35.77030815,2542.685932,101.8163945,1891.474253,116.8468413,0.639585635,0.817217389,1.802812346,2.13,9.517770398,0,0.999090909,0,-0.08,0,14.93540175,0.03819833,0.219055767,0.720399835,0.787817482,3451.348775,0.849330548,2.000289511,0,0.241495341,35.6409,1.122849055,0.739314386,6.22195633,0.831595375,0.310970893,1.966055,0.463388466,12705.5649,1.498811771,1.596567391,0,-0.041666667,0.137720967,66613.08625,-920.205,1.2076,71.37785043
nonAPP,0.485759471,1,0.852522264,0.407932616,1.71717562,17.65178571,1.371446667,10.02921521,101118.4994,0,9165.828762,98185.45465,0.53067575,171.0547519,0,0.399630697,2.024538456,1.673787576,0.874525163,0.057805541,0.914516129,1.592027251,0.730313158,0,49715.54287,0.886242066,42.788925,0.816939264,0.951941851,230.5754603,-0.060658333,-927.81,171.0563634,0.22889728,0.51437705,0,1.71717562,157.9692323,-34.985157,0.16553363,0.401050703,29.3890681,0.025781207,-0.163119117,71.96096304,130.0737506,11.49923364,1.195584208,-0.009991587,0.72967915,0.969722999,0.273878959,35.47115845,2153.005383,92.68278037,4382.353375,100.4126247,0.598529289,0.179173424,1.917152714,2.67,8.201970291,0.707106781,0.7075,0,5.288840326,13.11683079,7.41670243,0.111347843,0.183513962,0.893802724,0.791621607,3041.850814,0.979240899,2.001623098,103.2375901,0.238926169,104.8024,0.858609063,0.673187215,5.603008246,-0.031068497,0.248861187,1.728860955,0.535080156,9792.281265,1.51729197,1.686572774,0.632455537,-0.058823529,0.072747008,68479.27248,-925.21,2.531753247,72.72444862
nonAPP,0.480626477,2,0.866542069,0.400659686,1.707768399,5.951164306,1.730865635,14.10517557,100152.6767,0,14643.33864,87489.91924,0.527914103,87.69541195,4.449618784,0.446484272,1.923933132,1.645723544,0.867182056,0.050889693,-0.113888889,1.583742308,0.41392322,0,47239.99401,0.937141101,57.0519,0.906668063,0.922226065,141.28805,-0.041912613,-932.455,168.1012881,0.165406324,0.468583564,0,1.707768399,174.993234,17.3463238,0.155485502,0.216096405,36.44611432,0.06280987,-0.18838289,75.76949825,147.0374022,22.56741698,1.094817246,-0.035236298,0.685763074,0.966704558,0.356679317,35.40475257,1886.040671,96.31353346,2118.014301,110.0641239,0.03021482,-0.21439172,2.496755217,1.92,9.689080554,0,0.674054054,0,-0.208193115,0,5.925343302,0.146260189,0.186576632,0.720412622,0.799224439,4438.324281,0.873871805,2.042509385,0,0.24,63.1612,1.030574274,0.67051901,6.590728336,-0.055810226,0.18182586,1.578448698,0.471049687,2692.044994,0.86629698,1.675817801,0,0,0.094549141,66435.01383,-922.715,0.991416667,70.30196133
